discover.py --task-config task1 --discover 0 --algo ppo --env MiniGrid-ConfigWorld-v0-havekey --lr 0.00025 --AnomalyNN test_8 --model 20240725-seed1 --discount 0.985

Namespace(task_config='task1', discover=0, algo='ppo', env='MiniGrid-ConfigWorld-v0-havekey', model='20240725-seed1', seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, AnomalyNN='test_8', epochs=32, batch_size=128, frames_per_proc=256, discount=0.985, lr=0.00025, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, buffer_size=10000, target_update=10)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 000256 | FPS 0053 | D 4 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.001']
Status saved
U 3371 | F 862976 | FPS 0074 | D 12284 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 3372 | F 863232 | FPS 0075 | D 12288 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.078'] | value_loss ['None', 'None', '0.034']
U 3373 | F 863488 | FPS 0074 | D 12291 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.023'] | value_loss ['None', 'None', '0.021']
U 3374 | F 863744 | FPS 0074 | D 12295 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.025'] | value_loss ['None', 'None', '0.017']
U 3375 | F 864000 | FPS 0074 | D 12298 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.033'] | value_loss ['None', 'None', '0.000']
U 3376 | F 864256 | FPS 0077 | D 12301 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 3377 | F 864512 | FPS 0073 | D 12305 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.020'] | value_loss ['None', 'None', '0.000']
U 3378 | F 864768 | FPS 0075 | D 12308 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 3379 | F 865024 | FPS 0076 | D 12312 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 3380 | F 865280 | FPS 0073 | D 12315 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.037'] | value_loss ['None', 'None', '0.013']
Status saved
U 3381 | F 865536 | FPS 0069 | D 12319 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 3382 | F 865792 | FPS 0073 | D 12323 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.005'] | value_loss ['None', 'None', '0.000']
U 3383 | F 866048 | FPS 0072 | D 12326 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.004'] | value_loss ['None', 'None', '0.000']
U 3384 | F 866304 | FPS 0072 | D 12330 | Reward:μσmM -0.80 0.40 -1.00 0.00 | policy_loss ['None', 'None', '0.188'] | value_loss ['None', 'None', '0.070']
U 3385 | F 866560 | FPS 0076 | D 12333 | Reward:μσmM -0.80 0.40 -1.00 0.00 | policy_loss ['None', 'None', '0.108'] | value_loss ['None', 'None', '0.045']
U 3386 | F 866816 | FPS 0078 | D 12337 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '-0.049'] | value_loss ['None', 'None', '0.002']
U 3387 | F 867072 | FPS 0076 | D 12340 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.053'] | value_loss ['None', 'None', '0.003']
U 3388 | F 867328 | FPS 0075 | D 12343 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 3389 | F 867584 | FPS 0071 | D 12347 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.026'] | value_loss ['None', 'None', '0.000']
U 3390 | F 867840 | FPS 0068 | D 12351 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.024'] | value_loss ['None', 'None', '0.000']
Status saved
U 3391 | F 868096 | FPS 0072 | D 12355 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 3392 | F 868352 | FPS 0071 | D 12358 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.081'] | value_loss ['None', 'None', '0.038']
U 3393 | F 868608 | FPS 0070 | D 12362 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.037'] | value_loss ['None', 'None', '0.000']
U 3394 | F 868864 | FPS 0071 | D 12366 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.028'] | value_loss ['None', 'None', '0.000']
U 3395 | F 869120 | FPS 0070 | D 12369 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
U 3396 | F 869376 | FPS 0072 | D 12373 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.000']
U 3397 | F 869632 | FPS 0076 | D 12376 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 3398 | F 869888 | FPS 0075 | D 12380 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 3399 | F 870144 | FPS 0071 | D 12383 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.090'] | value_loss ['None', 'None', '0.034']
U 3400 | F 870400 | FPS 0072 | D 12387 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.030'] | value_loss ['None', 'None', '0.023']
Status saved
U 3401 | F 870656 | FPS 0074 | D 12391 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 3402 | F 870912 | FPS 0078 | D 12394 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.030'] | value_loss ['None', 'None', '0.000']
U 3403 | F 871168 | FPS 0072 | D 12397 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 3404 | F 871424 | FPS 0073 | D 12401 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 3405 | F 871680 | FPS 0074 | D 12404 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.030'] | value_loss ['None', 'None', '0.021']
U 3406 | F 871936 | FPS 0075 | D 12408 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 3407 | F 872192 | FPS 0071 | D 12411 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 3408 | F 872448 | FPS 0072 | D 12415 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.023']
U 3409 | F 872704 | FPS 0070 | D 12419 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.074'] | value_loss ['None', 'None', '0.037']
U 3410 | F 872960 | FPS 0078 | D 12422 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.042'] | value_loss ['None', 'None', '0.000']
Status saved
U 3411 | F 873216 | FPS 0070 | D 12426 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.030'] | value_loss ['None', 'None', '0.000']
U 3412 | F 873472 | FPS 0070 | D 12430 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 3413 | F 873728 | FPS 0075 | D 12433 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 3414 | F 873984 | FPS 0073 | D 12437 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.092'] | value_loss ['None', 'None', '0.039']
U 3415 | F 874240 | FPS 0075 | D 12440 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.000']
U 3416 | F 874496 | FPS 0074 | D 12444 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 3417 | F 874752 | FPS 0070 | D 12447 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 3418 | F 875008 | FPS 0072 | D 12451 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.112'] | value_loss ['None', 'None', '0.046']
U 3419 | F 875264 | FPS 0071 | D 12454 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.005'] | value_loss ['None', 'None', '0.007']
U 3420 | F 875520 | FPS 0072 | D 12458 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.035'] | value_loss ['None', 'None', '0.001']
Status saved
U 3421 | F 875776 | FPS 0073 | D 12462 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.041'] | value_loss ['None', 'None', '0.022']
U 3422 | F 876032 | FPS 0071 | D 12465 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.049'] | value_loss ['None', 'None', '0.002']
U 3423 | F 876288 | FPS 0072 | D 12469 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.041'] | value_loss ['None', 'None', '0.000']
U 3424 | F 876544 | FPS 0073 | D 12473 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.033'] | value_loss ['None', 'None', '0.000']
U 3425 | F 876800 | FPS 0076 | D 12476 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.026'] | value_loss ['None', 'None', '0.000']
U 3426 | F 877056 | FPS 0076 | D 12479 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 3427 | F 877312 | FPS 0073 | D 12483 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.000']
U 3428 | F 877568 | FPS 0074 | D 12486 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.011'] | value_loss ['None', 'None', '0.000']
U 3429 | F 877824 | FPS 0071 | D 12490 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.010'] | value_loss ['None', 'None', '0.000']
U 3430 | F 878080 | FPS 0075 | D 12493 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']
Status saved
U 3431 | F 878336 | FPS 0070 | D 12497 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']
U 3432 | F 878592 | FPS 0071 | D 12501 | Reward:μσmM -0.83 0.37 -1.00 0.00 | policy_loss ['None', 'None', '0.112'] | value_loss ['None', 'None', '0.054']
U 3433 | F 878848 | FPS 0070 | D 12505 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.078'] | value_loss ['None', 'None', '0.038']
U 3434 | F 879104 | FPS 0071 | D 12508 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.038'] | value_loss ['None', 'None', '0.000']
U 3435 | F 879360 | FPS 0072 | D 12512 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.018'] | value_loss ['None', 'None', '0.011']
U 3436 | F 879616 | FPS 0070 | D 12515 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.048'] | value_loss ['None', 'None', '0.002']
U 3437 | F 879872 | FPS 0069 | D 12519 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.029'] | value_loss ['None', 'None', '0.000']
U 3438 | F 880128 | FPS 0070 | D 12523 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.018'] | value_loss ['None', 'None', '0.000']
U 3439 | F 880384 | FPS 0074 | D 12526 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.013'] | value_loss ['None', 'None', '0.000']
U 3440 | F 880640 | FPS 0076 | D 12530 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
Status saved
U 3441 | F 880896 | FPS 0072 | D 12533 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']
U 3442 | F 881152 | FPS 0074 | D 12537 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.006'] | value_loss ['None', 'None', '0.000']
U 3443 | F 881408 | FPS 0075 | D 12540 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
U 3444 | F 881664 | FPS 0070 | D 12544 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.007'] | value_loss ['None', 'None', '0.000']
U 3445 | F 881920 | FPS 0073 | D 12548 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.136'] | value_loss ['None', 'None', '0.051']
U 3446 | F 882176 | FPS 0075 | D 12551 | Reward:μσmM -0.86 0.35 -1.00 0.00 | policy_loss ['None', 'None', '0.140'] | value_loss ['None', 'None', '0.050']
U 3447 | F 882432 | FPS 0077 | D 12554 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.039'] | value_loss ['None', 'None', '0.012']
U 3448 | F 882688 | FPS 0075 | D 12558 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.040'] | value_loss ['None', 'None', '0.026']
U 3449 | F 882944 | FPS 0075 | D 12561 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.078'] | value_loss ['None', 'None', '0.000']
U 3450 | F 883200 | FPS 0076 | D 12565 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.011']
Status saved
U 3451 | F 883456 | FPS 0075 | D 12568 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.065'] | value_loss ['None', 'None', '0.001']
U 3452 | F 883712 | FPS 0075 | D 12572 | Reward:μσmM -1.00 0.00 -1.00 -1.00 | policy_loss ['None', 'None', '0.005'] | value_loss ['None', 'None', '0.017']
U 3453 | F 883968 | FPS 0075 | D 12575 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.030'] | value_loss ['None', 'None', '0.000']
U 3454 | F 884224 | FPS 0075 | D 12579 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.040'] | value_loss ['None', 'None', '0.001']
U 3455 | F 884480 | FPS 0077 | D 12582 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.031'] | value_loss ['None', 'None', '0.000']
U 3456 | F 884736 | FPS 0071 | D 12586 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.035'] | value_loss ['None', 'None', '0.000']
U 3457 | F 884992 | FPS 0073 | D 12589 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.020'] | value_loss ['None', 'None', '0.000']
U 3458 | F 885248 | FPS 0069 | D 12593 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 3459 | F 885504 | FPS 0074 | D 12596 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.023']
U 3460 | F 885760 | FPS 0070 | D 12600 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.000']
Status saved
U 3461 | F 886016 | FPS 0071 | D 12604 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.016'] | value_loss ['None', 'None', '0.000']
U 3462 | F 886272 | FPS 0071 | D 12608 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 3463 | F 886528 | FPS 0074 | D 12611 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.017']
U 3464 | F 886784 | FPS 0073 | D 12615 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.042'] | value_loss ['None', 'None', '0.022']
U 3465 | F 887040 | FPS 0073 | D 12618 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.053'] | value_loss ['None', 'None', '0.001']
U 3466 | F 887296 | FPS 0074 | D 12622 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.029'] | value_loss ['None', 'None', '0.000']
U 3467 | F 887552 | FPS 0076 | D 12625 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.023'] | value_loss ['None', 'None', '0.000']
U 3468 | F 887808 | FPS 0076 | D 12628 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 3469 | F 888064 | FPS 0071 | D 12632 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.013'] | value_loss ['None', 'None', '0.000']
U 3470 | F 888320 | FPS 0075 | D 12635 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.079'] | value_loss ['None', 'None', '0.042']
Status saved
U 3471 | F 888576 | FPS 0076 | D 12639 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.025'] | value_loss ['None', 'None', '0.000']
U 3472 | F 888832 | FPS 0075 | D 12642 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 3473 | F 889088 | FPS 0072 | D 12646 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 3474 | F 889344 | FPS 0069 | D 12650 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 3475 | F 889600 | FPS 0071 | D 12653 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.013'] | value_loss ['None', 'None', '0.000']
U 3476 | F 889856 | FPS 0071 | D 12657 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.096'] | value_loss ['None', 'None', '0.043']
U 3477 | F 890112 | FPS 0072 | D 12660 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.041'] | value_loss ['None', 'None', '0.000']
U 3478 | F 890368 | FPS 0072 | D 12664 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.065'] | value_loss ['None', 'None', '0.032']
U 3479 | F 890624 | FPS 0071 | D 12668 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.040'] | value_loss ['None', 'None', '0.000']
U 3480 | F 890880 | FPS 0072 | D 12671 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.034'] | value_loss ['None', 'None', '0.000']
Status saved
U 3481 | F 891136 | FPS 0074 | D 12675 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.028'] | value_loss ['None', 'None', '0.017']
U 3482 | F 891392 | FPS 0076 | D 12678 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.041'] | value_loss ['None', 'None', '0.001']
U 3483 | F 891648 | FPS 0075 | D 12682 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 3484 | F 891904 | FPS 0076 | D 12685 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 3485 | F 892160 | FPS 0072 | D 12689 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.015'] | value_loss ['None', 'None', '0.000']
U 3486 | F 892416 | FPS 0073 | D 12692 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 3487 | F 892672 | FPS 0070 | D 12696 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.043'] | value_loss ['None', 'None', '0.016']
U 3488 | F 892928 | FPS 0072 | D 12699 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.039'] | value_loss ['None', 'None', '0.020']
U 3489 | F 893184 | FPS 0075 | D 12703 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.021'] | value_loss ['None', 'None', '0.013']
U 3490 | F 893440 | FPS 0072 | D 12706 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.025'] | value_loss ['None', 'None', '0.013']
Status saved
U 3491 | F 893696 | FPS 0069 | D 12711 | Reward:μσmM -0.86 0.35 -1.00 0.00 | policy_loss ['None', 'None', '0.175'] | value_loss ['None', 'None', '0.069']
U 3492 | F 893952 | FPS 0074 | D 12714 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.034'] | value_loss ['None', 'None', '0.022']
U 3493 | F 894208 | FPS 0072 | D 12718 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.070'] | value_loss ['None', 'None', '0.001']
U 3494 | F 894464 | FPS 0073 | D 12721 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.050'] | value_loss ['None', 'None', '0.000']
U 3495 | F 894720 | FPS 0071 | D 12725 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.042'] | value_loss ['None', 'None', '0.000']
U 3496 | F 894976 | FPS 0074 | D 12728 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 3497 | F 895232 | FPS 0069 | D 12732 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.027'] | value_loss ['None', 'None', '0.000']
U 3498 | F 895488 | FPS 0070 | D 12736 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
U 3499 | F 895744 | FPS 0070 | D 12739 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.014'] | value_loss ['None', 'None', '0.000']
U 3500 | F 896000 | FPS 0075 | D 12743 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.009'] | value_loss ['None', 'None', '0.000']
Status saved
U 3501 | F 896256 | FPS 0072 | D 12747 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.012'] | value_loss ['None', 'None', '0.000']
U 3502 | F 896512 | FPS 0073 | D 12750 | Reward:μσmM -0.75 0.43 -1.00 0.00 | policy_loss ['None', 'None', '0.102'] | value_loss ['None', 'None', '0.039']
U 3503 | F 896768 | FPS 0069 | D 12754 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.017'] | value_loss ['None', 'None', '0.015']
U 3504 | F 897024 | FPS 0068 | D 12758 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.032'] | value_loss ['None', 'None', '0.000']
U 3505 | F 897280 | FPS 0071 | D 12761 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.021'] | value_loss ['None', 'None', '0.000']
U 3506 | F 897536 | FPS 0071 | D 12765 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.017'] | value_loss ['None', 'None', '0.000']
U 3507 | F 897792 | FPS 0075 | D 12768 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.085'] | value_loss ['None', 'None', '0.036']
U 3508 | F 898048 | FPS 0073 | D 12772 | Reward:μσmM -0.67 0.47 -1.00 0.00 | policy_loss ['None', 'None', '0.033'] | value_loss ['None', 'None', '0.031']
U 3509 | F 898304 | FPS 0074 | D 12775 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.042'] | value_loss ['None', 'None', '0.000']
U 3510 | F 898560 | FPS 0072 | D 12779 | Reward:μσmM -0.50 0.50 -1.00 0.00 | policy_loss ['None', 'None', '0.004'] | value_loss ['None', 'None', '0.020']
Status saved
U 3511 | F 898816 | FPS 0072 | D 12783 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.035'] | value_loss ['None', 'None', '0.000']
U 3512 | F 899072 | FPS 0074 | D 12786 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.024'] | value_loss ['None', 'None', '0.000']
U 3513 | F 899328 | FPS 0074 | D 12790 | Reward:μσmM 0.00 0.00 0.00 0.00 | policy_loss ['None', 'None', '-0.019'] | value_loss ['None', 'None', '0.000']
